Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2021-08-18T05:00,-99.9,-99.9,-99.9,-99.9,92.41,23.050
2021-08-18T05:30,-99.9,-99.9,-99.9,-99.9,85.41,23.050
2021-08-18T06:00,-99.9,-99.9,-99.9,-99.9,82.41,23.050
2021-08-18T06:30,-99.9,-99.9,-99.9,-99.9,94.41,23.050
2021-08-18T07:00,-99.9,-99.9,-99.9,-99.9,90.41,23.000
2021-08-18T07:30,-99.9,-99.9,-99.9,-99.9,87.41,23.000
2021-08-18T08:00,-99.9,-99.9,-99.9,-99.9,82.41,23.000
2021-08-18T08:30,-99.9,-99.9,-99.9,-99.9,84.41,23.000
2021-08-18T09:00,-99.9,-99.9,-99.9,-99.9,85.41,23.050
2021-08-18T09:30,-99.9,-99.9,-99.9,-99.9,82.41,23.050
2021-08-18T10:00,-99.9,-99.9,-99.9,-99.9,88.41,23.050
2021-08-18T10:30,-99.9,-99.9,-99.9,-99.9,143.41,23.050
2021-08-18T11:00,-99.9,-99.9,-99.9,-99.9,143.41,23.050
2021-08-18T11:30,-99.9,-99.9,-99.9,-99.9,140.41,23.100
2021-08-18T12:00,-99.9,-99.9,-99.9,-99.9,84.41,23.150
2021-08-18T12:30,-99.9,-99.9,-99.9,-99.9,82.41,23.150
2021-08-18T13:00,-99.9,-99.9,-99.9,-99.9,84.41,23.200
2021-08-18T13:30,-99.9,-99.9,-99.9,-99.9,82.41,23.200
2021-08-18T14:00,-99.9,-99.9,-99.9,-99.9,95.41,23.200
2021-08-18T14:30,-99.9,-99.9,-99.9,-99.9,90.41,23.200
2021-08-18T15:00,-99.9,-99.9,-99.9,-99.9,84.41,23.200
2021-08-18T15:30,-99.9,-99.9,-99.9,-99.9,90.41,23.250
2021-08-18T16:00,-99.9,-99.9,-99.9,-99.9,88.41,23.200
2021-08-18T16:30,-99.9,-99.9,-99.9,-99.9,91.41,23.150
2021-08-18T17:00,-99.9,-99.9,-99.9,-99.9,95.41,23.150
2021-08-18T17:30,-99.9,-99.9,-99.9,-99.9,97.41,23.150
2021-08-18T18:00,-99.9,-99.9,-99.9,-99.9,88.41,23.150
2021-08-18T18:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-18T19:00,-99.9,-99.9,-99.9,-99.9,91.41,23.150
2021-08-18T19:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-18T20:00,-99.9,-99.9,-99.9,-99.9,92.41,23.100
2021-08-18T20:30,-99.9,-99.9,-99.9,-99.9,88.41,23.100
2021-08-18T21:00,-99.9,-99.9,-99.9,-99.9,87.41,23.100
2021-08-18T21:30,-99.9,-99.9,-99.9,-99.9,87.41,23.050
2021-08-18T22:00,-99.9,-99.9,-99.9,-99.9,82.41,23.050
2021-08-18T22:30,-99.9,-99.9,-99.9,-99.9,87.41,23.050
2021-08-18T23:00,-99.9,-99.9,-99.9,-99.9,88.41,23.000
2021-08-18T23:30,-99.9,-99.9,-99.9,-99.9,91.41,23.000
2021-08-19T00:00,-99.9,-99.9,-99.9,-99.9,87.41,23.000
2021-08-19T00:30,-99.9,-99.9,-99.9,-99.9,90.41,23.000
2021-08-19T01:00,-99.9,-99.9,-99.9,-99.9,90.41,22.950
2021-08-19T01:30,-99.9,-99.9,-99.9,-99.9,90.41,22.950
2021-08-19T02:00,-99.9,-99.9,-99.9,-99.9,90.41,22.950
2021-08-19T02:30,-99.9,-99.9,-99.9,-99.9,82.41,22.950
2021-08-19T03:00,-99.9,-99.9,-99.9,-99.9,85.41,22.950
2021-08-19T03:30,-99.9,-99.9,-99.9,-99.9,81.41,22.900
2021-08-19T04:00,-99.9,-99.9,-99.9,-99.9,82.41,22.900
2021-08-19T04:30,-99.9,-99.9,-99.9,-99.9,92.41,22.950
2021-08-19T05:00,-99.9,-99.9,-99.9,-99.9,87.41,22.950
2021-08-19T05:30,-99.9,-99.9,-99.9,-99.9,84.41,22.950
2021-08-19T06:00,-99.9,-99.9,-99.9,-99.9,94.41,22.900
2021-08-19T06:30,-99.9,-99.9,-99.9,-99.9,132.41,22.900
2021-08-19T07:00,-99.9,-99.9,-99.9,-99.9,90.41,22.900
2021-08-19T07:30,-99.9,-99.9,-99.9,-99.9,84.41,22.900
2021-08-19T08:00,-99.9,-99.9,-99.9,-99.9,140.41,22.900
2021-08-19T08:30,-99.9,-99.9,-99.9,-99.9,144.41,22.900
2021-08-19T09:00,-99.9,-99.9,-99.9,-99.9,126.41,22.850
2021-08-19T09:30,-99.9,-99.9,-99.9,-99.9,80.41,22.850
2021-08-19T10:00,-99.9,-99.9,-99.9,-99.9,81.41,22.850
2021-08-19T10:30,-99.9,-99.9,-99.9,-99.9,91.41,22.850
2021-08-19T11:00,-99.9,-99.9,-99.9,-99.9,91.41,22.900
2021-08-19T11:30,-99.9,-99.9,-99.9,-99.9,94.41,22.950
2021-08-19T12:00,-99.9,-99.9,-99.9,-99.9,91.41,22.950
2021-08-19T12:30,-99.9,-99.9,-99.9,-99.9,88.41,23.050
2021-08-19T13:00,-99.9,-99.9,-99.9,-99.9,88.41,23.100
2021-08-19T13:30,-99.9,-99.9,-99.9,-99.9,88.41,23.050
2021-08-19T14:00,-99.9,-99.9,-99.9,-99.9,95.41,23.200
2021-08-19T14:30,-99.9,-99.9,-99.9,-99.9,88.41,23.200
2021-08-19T15:00,-99.9,-99.9,-99.9,-99.9,95.41,23.150
2021-08-19T15:30,-99.9,-99.9,-99.9,-99.9,92.41,23.100
2021-08-19T16:00,-99.9,-99.9,-99.9,-99.9,101.41,23.000
2021-08-19T16:30,-99.9,-99.9,-99.9,-99.9,92.41,23.000
2021-08-19T17:00,-99.9,-99.9,-99.9,-99.9,97.41,23.000
2021-08-19T17:30,-99.9,-99.9,-99.9,-99.9,98.41,22.950
2021-08-19T18:00,-99.9,-99.9,-99.9,-99.9,102.41,22.950
2021-08-19T18:30,-99.9,-99.9,-99.9,-99.9,95.41,22.950
2021-08-19T19:00,-99.9,-99.9,-99.9,-99.9,104.41,22.950
2021-08-19T19:30,-99.9,-99.9,-99.9,-99.9,91.41,22.950
2021-08-19T20:00,-99.9,-99.9,-99.9,-99.9,98.41,22.950
2021-08-19T20:30,-99.9,-99.9,-99.9,-99.9,102.41,22.950
2021-08-19T21:00,-99.9,-99.9,-99.9,-99.9,95.41,22.900
2021-08-19T21:30,-99.9,-99.9,-99.9,-99.9,98.41,22.900
2021-08-19T22:00,-99.9,-99.9,-99.9,-99.9,101.41,22.900
2021-08-19T22:30,-99.9,-99.9,-99.9,-99.9,95.41,22.850
2021-08-19T23:00,-99.9,-99.9,-99.9,-99.9,97.41,22.850
2021-08-19T23:30,-99.9,-99.9,-99.9,-99.9,99.41,22.850
2021-08-20T00:00,-99.9,-99.9,-99.9,-99.9,106.41,22.850
2021-08-20T00:30,-99.9,-99.9,-99.9,-99.9,95.41,22.850
2021-08-20T01:00,-99.9,-99.9,-99.9,-99.9,84.41,22.850
2021-08-20T01:30,-99.9,-99.9,-99.9,-99.9,87.41,22.800
2021-08-20T02:00,-99.9,-99.9,-99.9,-99.9,88.41,22.800
2021-08-20T02:30,-99.9,-99.9,-99.9,-99.9,90.41,22.800
2021-08-20T03:00,-99.9,-99.9,-99.9,-99.9,90.41,22.800
2021-08-20T03:30,-99.9,-99.9,-99.9,-99.9,91.41,22.800
2021-08-20T04:00,-99.9,-99.9,-99.9,-99.9,95.41,22.800
2021-08-20T04:30,-99.9,-99.9,-99.9,-99.9,91.41,22.850
2021-08-20T05:00,-99.9,-99.9,-99.9,-99.9,99.41,22.850
2021-08-20T05:30,-99.9,-99.9,-99.9,-99.9,91.41,22.850
2021-08-20T06:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-20T06:30,-99.9,-99.9,-99.9,-99.9,352.41,22.850
2021-08-20T07:00,-99.9,-99.9,-99.9,-99.9,154.41,22.800
2021-08-20T07:30,-99.9,-99.9,-99.9,-99.9,90.41,22.800
2021-08-20T08:00,-99.9,-99.9,-99.9,-99.9,94.41,22.800
2021-08-20T08:30,-99.9,-99.9,-99.9,-99.9,95.41,22.800
2021-08-20T09:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-20T09:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-20T10:00,-99.9,-99.9,-99.9,-99.9,91.41,22.850
2021-08-20T10:30,-99.9,-99.9,-99.9,-99.9,94.41,22.850
2021-08-20T11:00,-99.9,-99.9,-99.9,-99.9,87.41,22.900
2021-08-20T11:30,-99.9,-99.9,-99.9,-99.9,92.41,22.900
2021-08-20T12:00,-99.9,-99.9,-99.9,-99.9,92.41,22.950
2021-08-20T12:30,-99.9,-99.9,-99.9,-99.9,95.41,22.950
2021-08-20T13:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-20T13:30,-99.9,-99.9,-99.9,-99.9,95.41,22.950
2021-08-20T14:00,-99.9,-99.9,-99.9,-99.9,94.41,23.000
2021-08-20T14:30,-99.9,-99.9,-99.9,-99.9,95.41,23.000
2021-08-20T15:00,-99.9,-99.9,-99.9,-99.9,97.41,23.000
2021-08-20T15:30,-99.9,-99.9,-99.9,-99.9,91.41,23.000
2021-08-20T16:00,-99.9,-99.9,-99.9,-99.9,102.41,22.950
2021-08-20T16:30,-99.9,-99.9,-99.9,-99.9,90.41,23.000
2021-08-20T17:00,-99.9,-99.9,-99.9,-99.9,95.41,23.000
2021-08-20T17:30,-99.9,-99.9,-99.9,-99.9,97.41,23.050
2021-08-20T18:00,-99.9,-99.9,-99.9,-99.9,97.41,23.050
2021-08-20T18:30,-99.9,-99.9,-99.9,-99.9,94.41,23.050
2021-08-20T19:00,-99.9,-99.9,-99.9,-99.9,94.41,23.050
2021-08-20T19:30,-99.9,-99.9,-99.9,-99.9,97.41,23.050
2021-08-20T20:00,-99.9,-99.9,-99.9,-99.9,94.41,23.050
2021-08-20T20:30,-99.9,-99.9,-99.9,-99.9,99.41,23.050
2021-08-20T21:00,-99.9,-99.9,-99.9,-99.9,95.41,23.050
2021-08-20T21:30,-99.9,-99.9,-99.9,-99.9,99.41,23.050
2021-08-20T22:00,-99.9,-99.9,-99.9,-99.9,90.41,23.050
2021-08-20T22:30,-99.9,-99.9,-99.9,-99.9,99.41,23.000
2021-08-20T23:00,-99.9,-99.9,-99.9,-99.9,98.41,23.000
2021-08-20T23:30,-99.9,-99.9,-99.9,-99.9,98.41,22.950
2021-08-21T00:00,-99.9,-99.9,-99.9,-99.9,98.41,22.950
2021-08-21T00:30,-99.9,-99.9,-99.9,-99.9,94.41,22.950
2021-08-21T01:00,-99.9,-99.9,-99.9,-99.9,94.41,22.950
2021-08-21T01:30,-99.9,-99.9,-99.9,-99.9,226.41,22.950
2021-08-21T02:00,-99.9,-99.9,-99.9,-99.9,91.41,22.950
2021-08-21T02:30,-99.9,-99.9,-99.9,-99.9,97.41,22.950
2021-08-21T03:00,-99.9,-99.9,-99.9,-99.9,88.41,22.950
2021-08-21T03:30,-99.9,-99.9,-99.9,-99.9,90.41,22.950
2021-08-21T04:00,-99.9,-99.9,-99.9,-99.9,90.41,22.950
2021-08-21T04:30,-99.9,-99.9,-99.9,-99.9,95.41,22.950
2021-08-21T05:00,-99.9,-99.9,-99.9,-99.9,82.41,22.950
2021-08-21T05:30,-99.9,-99.9,-99.9,-99.9,92.41,22.950
2021-08-21T06:00,-99.9,-99.9,-99.9,-99.9,91.41,23.000
2021-08-21T06:30,-99.9,-99.9,-99.9,-99.9,91.41,23.000
2021-08-21T07:00,-99.9,-99.9,-99.9,-99.9,94.41,23.000
2021-08-21T07:30,-99.9,-99.9,-99.9,-99.9,91.41,23.050
2021-08-21T08:00,-99.9,-99.9,-99.9,-99.9,99.41,23.050
2021-08-21T08:30,-99.9,-99.9,-99.9,-99.9,92.41,23.050
2021-08-21T09:00,-99.9,-99.9,-99.9,-99.9,91.41,23.050
2021-08-21T09:30,-99.9,-99.9,-99.9,-99.9,92.41,23.000
2021-08-21T10:00,-99.9,-99.9,-99.9,-99.9,88.41,23.000
2021-08-21T10:30,-99.9,-99.9,-99.9,-99.9,90.41,23.000
2021-08-21T11:00,-99.9,-99.9,-99.9,-99.9,99.41,23.000
2021-08-21T11:30,-99.9,-99.9,-99.9,-99.9,92.41,23.000
2021-08-21T12:00,-99.9,-99.9,-99.9,-99.9,85.41,23.050
2021-08-21T12:30,-99.9,-99.9,-99.9,-99.9,90.41,23.050
2021-08-21T13:00,-99.9,-99.9,-99.9,-99.9,88.41,23.050
2021-08-21T13:30,-99.9,-99.9,-99.9,-99.9,92.41,23.050
2021-08-21T14:00,-99.9,-99.9,-99.9,-99.9,91.41,23.100
2021-08-21T14:30,-99.9,-99.9,-99.9,-99.9,90.41,23.100
2021-08-21T15:00,-99.9,-99.9,-99.9,-99.9,90.41,23.100
2021-08-21T15:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-21T16:00,-99.9,-99.9,-99.9,-99.9,90.41,23.100
2021-08-21T16:30,-99.9,-99.9,-99.9,-99.9,90.41,23.150
2021-08-21T17:00,-99.9,-99.9,-99.9,-99.9,94.41,23.150
2021-08-21T17:30,-99.9,-99.9,-99.9,-99.9,84.41,23.150
2021-08-21T18:00,-99.9,-99.9,-99.9,-99.9,97.41,23.150
2021-08-21T18:30,-99.9,-99.9,-99.9,-99.9,91.41,23.200
2021-08-21T19:00,-99.9,-99.9,-99.9,-99.9,88.41,23.200
2021-08-21T19:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-21T20:00,-99.9,-99.9,-99.9,-99.9,88.41,23.200
2021-08-21T20:30,-99.9,-99.9,-99.9,-99.9,90.41,23.200
2021-08-21T21:00,-99.9,-99.9,-99.9,-99.9,90.41,23.200
2021-08-21T21:30,-99.9,-99.9,-99.9,-99.9,94.41,23.200
2021-08-21T22:00,-99.9,-99.9,-99.9,-99.9,87.41,23.200
2021-08-21T22:30,-99.9,-99.9,-99.9,-99.9,91.41,23.200
2021-08-21T23:00,-99.9,-99.9,-99.9,-99.9,90.41,23.200
2021-08-21T23:30,-99.9,-99.9,-99.9,-99.9,90.41,23.150
2021-08-22T00:00,-99.9,-99.9,-99.9,-99.9,87.41,23.150
2021-08-22T00:30,-99.9,-99.9,-99.9,-99.9,90.41,23.150
2021-08-22T01:00,-99.9,-99.9,-99.9,-99.9,88.41,23.150
2021-08-22T01:30,-99.9,-99.9,-99.9,-99.9,91.41,23.150
2021-08-22T02:00,-99.9,-99.9,-99.9,-99.9,94.41,23.100
2021-08-22T02:30,-99.9,-99.9,-99.9,-99.9,91.41,23.100
2021-08-22T03:00,-99.9,-99.9,-99.9,-99.9,91.41,23.100
2021-08-22T03:30,-99.9,-99.9,-99.9,-99.9,78.41,23.100
2021-08-22T04:00,-99.9,-99.9,-99.9,-99.9,85.41,23.100
2021-08-22T04:30,-99.9,-99.9,-99.9,-99.9,85.41,23.100
2021-08-22T05:00,-99.9,-99.9,-99.9,-99.9,90.41,23.150
2021-08-22T05:30,-99.9,-99.9,-99.9,-99.9,80.41,23.150
2021-08-22T06:00,-99.9,-99.9,-99.9,-99.9,82.41,23.150
2021-08-22T06:30,-99.9,-99.9,-99.9,-99.9,95.41,23.150
2021-08-22T07:00,-99.9,-99.9,-99.9,-99.9,92.41,23.150
2021-08-22T07:30,-99.9,-99.9,-99.9,-99.9,82.41,23.150
2021-08-22T08:00,-99.9,-99.9,-99.9,-99.9,85.41,23.150
2021-08-22T08:30,-99.9,-99.9,-99.9,-99.9,82.41,23.150
2021-08-22T09:00,-99.9,-99.9,-99.9,-99.9,81.41,23.150
2021-08-22T09:30,-99.9,-99.9,-99.9,-99.9,84.41,23.150
2021-08-22T10:00,-99.9,-99.9,-99.9,-99.9,81.41,23.150
2021-08-22T10:30,-99.9,-99.9,-99.9,-99.9,84.41,23.150
2021-08-22T11:00,-99.9,-99.9,-99.9,-99.9,87.41,23.200
2021-08-22T11:30,-99.9,-99.9,-99.9,-99.9,88.41,23.250
2021-08-22T12:00,-99.9,-99.9,-99.9,-99.9,84.41,23.250
2021-08-22T12:30,-99.9,-99.9,-99.9,-99.9,90.41,23.250
2021-08-22T13:00,-99.9,-99.9,-99.9,-99.9,81.41,23.300
2021-08-22T13:30,-99.9,-99.9,-99.9,-99.9,85.41,23.300
2021-08-22T14:00,-99.9,-99.9,-99.9,-99.9,87.41,23.300
2021-08-22T14:30,-99.9,-99.9,-99.9,-99.9,90.41,23.300
2021-08-22T15:00,-99.9,-99.9,-99.9,-99.9,82.41,23.300
2021-08-22T15:30,-99.9,-99.9,-99.9,-99.9,94.41,23.300
2021-08-22T16:00,-99.9,-99.9,-99.9,-99.9,85.41,23.250
2021-08-22T16:30,-99.9,-99.9,-99.9,-99.9,85.41,23.250
2021-08-22T17:00,-99.9,-99.9,-99.9,-99.9,88.41,23.200
2021-08-22T17:30,-99.9,-99.9,-99.9,-99.9,92.41,23.200
2021-08-22T18:00,-99.9,-99.9,-99.9,-99.9,94.41,23.200
2021-08-22T18:30,-99.9,-99.9,-99.9,-99.9,94.41,23.250
2021-08-22T19:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-22T19:30,-99.9,-99.9,-99.9,-99.9,94.41,23.250
2021-08-22T20:00,-99.9,-99.9,-99.9,-99.9,90.41,23.250
2021-08-22T20:30,-99.9,-99.9,-99.9,-99.9,98.41,23.250
2021-08-22T21:00,-99.9,-99.9,-99.9,-99.9,88.41,23.250
2021-08-22T21:30,-99.9,-99.9,-99.9,-99.9,87.41,23.250
2021-08-22T22:00,-99.9,-99.9,-99.9,-99.9,94.41,23.250
2021-08-22T22:30,-99.9,-99.9,-99.9,-99.9,95.41,23.250
2021-08-22T23:00,-99.9,-99.9,-99.9,-99.9,94.41,23.250
2021-08-22T23:30,-99.9,-99.9,-99.9,-99.9,91.41,23.250
2021-08-23T00:00,-99.9,-99.9,-99.9,-99.9,97.41,23.200
2021-08-23T00:30,-99.9,-99.9,-99.9,-99.9,87.41,23.200
2021-08-23T01:00,-99.9,-99.9,-99.9,-99.9,95.41,23.200
2021-08-23T01:30,-99.9,-99.9,-99.9,-99.9,92.41,23.150
2021-08-23T02:00,-99.9,-99.9,-99.9,-99.9,88.41,23.150
2021-08-23T02:30,-99.9,-99.9,-99.9,-99.9,88.41,23.150
2021-08-23T03:00,-99.9,-99.9,-99.9,-99.9,92.41,23.100
2021-08-23T03:30,-99.9,-99.9,-99.9,-99.9,81.41,23.100
2021-08-23T04:00,-99.9,-99.9,-99.9,-99.9,94.41,23.050
2021-08-23T04:30,-99.9,-99.9,-99.9,-99.9,87.41,23.050
2021-08-23T05:00,-99.9,-99.9,-99.9,-99.9,84.41,23.050
2021-08-23T05:30,-99.9,-99.9,-99.9,-99.9,84.41,23.050
2021-08-23T06:00,-99.9,-99.9,-99.9,-99.9,81.41,23.000
2021-08-23T06:30,-99.9,-99.9,-99.9,-99.9,81.41,23.000
2021-08-23T07:00,-99.9,-99.9,-99.9,-99.9,84.41,23.050
2021-08-23T07:30,-99.9,-99.9,-99.9,-99.9,88.41,23.050
2021-08-23T08:00,-99.9,-99.9,-99.9,-99.9,82.41,23.100
2021-08-23T08:30,-99.9,-99.9,-99.9,-99.9,78.41,23.100
2021-08-23T09:00,-99.9,-99.9,-99.9,-99.9,74.41,23.150
2021-08-23T09:30,-99.9,-99.9,-99.9,-99.9,80.41,23.150
2021-08-23T10:00,-99.9,-99.9,-99.9,-99.9,87.41,23.200
2021-08-23T10:30,-99.9,-99.9,-99.9,-99.9,82.41,23.200
2021-08-23T11:00,-99.9,-99.9,-99.9,-99.9,90.41,23.250
2021-08-23T11:30,-99.9,-99.9,-99.9,-99.9,88.41,23.350
2021-08-23T12:00,-99.9,-99.9,-99.9,-99.9,85.41,23.400
2021-08-23T12:30,-99.9,-99.9,-99.9,-99.9,74.41,23.500
2021-08-23T13:00,-99.9,-99.9,-99.9,-99.9,82.41,23.550
2021-08-23T13:30,-99.9,-99.9,-99.9,-99.9,77.41,23.600
2021-08-23T14:00,-99.9,-99.9,-99.9,-99.9,88.41,23.600
2021-08-23T14:30,-99.9,-99.9,-99.9,-99.9,84.41,23.550
2021-08-23T15:00,-99.9,-99.9,-99.9,-99.9,87.41,23.550
2021-08-23T15:30,-99.9,-99.9,-99.9,-99.9,88.41,23.550
2021-08-23T16:00,-99.9,-99.9,-99.9,-99.9,77.41,23.550
2021-08-23T16:30,-99.9,-99.9,-99.9,-99.9,47.41,23.500
2021-08-23T17:00,-99.9,-99.9,-99.9,-99.9,52.41,23.500
2021-08-23T17:30,-99.9,-99.9,-99.9,-99.9,88.41,23.550
2021-08-23T18:00,-99.9,-99.9,-99.9,-99.9,45.41,23.550
2021-08-23T18:30,-99.9,-99.9,-99.9,-99.9,47.41,23.500
2021-08-23T19:00,-99.9,-99.9,-99.9,-99.9,46.41,23.500
2021-08-23T19:30,-99.9,-99.9,-99.9,-99.9,85.41,23.450
2021-08-23T20:00,-99.9,-99.9,-99.9,-99.9,40.41,23.400
2021-08-23T20:30,-99.9,-99.9,-99.9,-99.9,84.41,23.400
2021-08-23T21:00,-99.9,-99.9,-99.9,-99.9,78.41,23.400
2021-08-23T21:30,-99.9,-99.9,-99.9,-99.9,49.41,23.400
2021-08-23T22:00,-99.9,-99.9,-99.9,-99.9,81.41,23.350
2021-08-23T22:30,-99.9,-99.9,-99.9,-99.9,66.41,23.350
2021-08-23T23:00,-99.9,-99.9,-99.9,-99.9,47.41,23.350
2021-08-23T23:30,-99.9,-99.9,-99.9,-99.9,57.41,23.350
2021-08-24T00:00,-99.9,-99.9,-99.9,-99.9,57.41,23.350
2021-08-24T00:30,-99.9,-99.9,-99.9,-99.9,56.41,23.350
2021-08-24T01:00,-99.9,-99.9,-99.9,-99.9,53.41,23.350
2021-08-24T01:30,-99.9,-99.9,-99.9,-99.9,59.41,23.350
2021-08-24T02:00,-99.9,-99.9,-99.9,-99.9,53.41,23.300
2021-08-24T02:30,-99.9,-99.9,-99.9,-99.9,53.41,23.300
2021-08-24T03:00,-99.9,-99.9,-99.9,-99.9,42.41,23.300
2021-08-24T03:30,-99.9,-99.9,-99.9,-99.9,45.41,23.300
2021-08-24T04:00,-99.9,-99.9,-99.9,-99.9,50.41,23.300
2021-08-24T04:30,-99.9,-99.9,-99.9,-99.9,47.41,23.300
2021-08-24T05:00,-99.9,-99.9,-99.9,-99.9,39.41,23.300
2021-08-24T05:30,-99.9,-99.9,-99.9,-99.9,47.41,23.300
2021-08-24T06:00,-99.9,-99.9,-99.9,-99.9,47.41,23.300
2021-08-24T06:30,-99.9,-99.9,-99.9,-99.9,49.41,23.300
2021-08-24T07:00,-99.9,-99.9,-99.9,-99.9,45.41,23.300
2021-08-24T07:30,-99.9,-99.9,-99.9,-99.9,42.41,23.300
2021-08-24T08:00,-99.9,-99.9,-99.9,-99.9,40.41,23.300
2021-08-24T08:30,-99.9,-99.9,-99.9,-99.9,53.41,23.300
2021-08-24T09:00,-99.9,-99.9,-99.9,-99.9,67.41,23.300
2021-08-24T09:30,-99.9,-99.9,-99.9,-99.9,50.41,23.300
2021-08-24T10:00,-99.9,-99.9,-99.9,-99.9,42.41,23.300
2021-08-24T10:30,-99.9,-99.9,-99.9,-99.9,52.41,23.400
2021-08-24T11:00,-99.9,-99.9,-99.9,-99.9,49.41,23.450
2021-08-24T11:30,-99.9,-99.9,-99.9,-99.9,47.41,23.550
2021-08-24T12:00,-99.9,-99.9,-99.9,-99.9,53.41,23.700
2021-08-24T12:30,-99.9,-99.9,-99.9,-99.9,46.41,23.900
2021-08-24T13:00,-99.9,-99.9,-99.9,-99.9,43.41,23.950
2021-08-24T13:30,-99.9,-99.9,-99.9,-99.9,47.41,24.000
2021-08-24T14:00,-99.9,-99.9,-99.9,-99.9,47.41,24.050
2021-08-24T14:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-24T15:00,-99.9,-99.9,-99.9,-99.9,45.41,24.200
2021-08-24T15:30,-99.9,-99.9,-99.9,-99.9,49.41,24.150
2021-08-24T16:00,-99.9,-99.9,-99.9,-99.9,45.41,24.000
2021-08-24T16:30,-99.9,-99.9,-99.9,-99.9,42.41,23.950
2021-08-24T17:00,-99.9,-99.9,-99.9,-99.9,49.41,24.000
2021-08-24T17:30,-99.9,-99.9,-99.9,-99.9,45.41,23.950
2021-08-24T18:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-24T18:30,-99.9,-99.9,-99.9,-99.9,47.41,23.850
2021-08-24T19:00,-99.9,-99.9,-99.9,-99.9,56.41,23.800
2021-08-24T19:30,-99.9,-99.9,-99.9,-99.9,43.41,23.750
2021-08-24T20:00,-99.9,-99.9,-99.9,-99.9,47.41,23.750
2021-08-24T20:30,-99.9,-99.9,-99.9,-99.9,46.41,23.700
2021-08-24T21:00,-99.9,-99.9,-99.9,-99.9,52.41,23.650
2021-08-24T21:30,-99.9,-99.9,-99.9,-99.9,59.41,23.600
2021-08-24T22:00,-99.9,-99.9,-99.9,-99.9,53.41,23.650
2021-08-24T22:30,-99.9,-99.9,-99.9,-99.9,49.41,23.600
2021-08-24T23:00,-99.9,-99.9,-99.9,-99.9,53.41,23.600
2021-08-24T23:30,-99.9,-99.9,-99.9,-99.9,174.41,23.650
2021-08-25T00:00,-99.9,-99.9,-99.9,-99.9,158.41,23.600
2021-08-25T00:30,-99.9,-99.9,-99.9,-99.9,149.41,23.550
2021-08-25T01:00,-99.9,-99.9,-99.9,-99.9,146.41,23.500
2021-08-25T01:30,-99.9,-99.9,-99.9,-99.9,151.41,23.500
2021-08-25T02:00,-99.9,-99.9,-99.9,-99.9,154.41,23.450
2021-08-25T02:30,-99.9,-99.9,-99.9,-99.9,153.41,23.400
2021-08-25T03:00,-99.9,-99.9,-99.9,-99.9,151.41,23.350
2021-08-25T03:30,-99.9,-99.9,-99.9,-99.9,153.41,23.300
2021-08-25T04:00,-99.9,-99.9,-99.9,-99.9,153.41,23.250
2021-08-25T04:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-25T05:00,-99.9,-99.9,-99.9,-99.9,188.41,23.200
2021-08-25T05:30,-99.9,-99.9,-99.9,-99.9,154.41,23.200
2021-08-25T06:00,-99.9,-99.9,-99.9,-99.9,158.41,23.150
2021-08-25T06:30,-99.9,-99.9,-99.9,-99.9,150.41,23.150
2021-08-25T07:00,-99.9,-99.9,-99.9,-99.9,147.41,23.150
2021-08-25T07:30,-99.9,-99.9,-99.9,-99.9,149.41,23.100
2021-08-25T08:00,-99.9,-99.9,-99.9,-99.9,150.41,23.100
2021-08-25T08:30,-99.9,-99.9,-99.9,-99.9,147.41,23.100
2021-08-25T09:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2021-08-25T09:30,-99.9,-99.9,-99.9,-99.9,154.41,23.100
2021-08-25T10:00,-99.9,-99.9,-99.9,-99.9,151.41,23.100
2021-08-25T10:30,-99.9,-99.9,-99.9,-99.9,153.41,23.100
2021-08-25T11:00,-99.9,-99.9,-99.9,-99.9,156.41,23.100
2021-08-25T11:30,-99.9,-99.9,-99.9,-99.9,150.41,23.150
2021-08-25T12:00,-99.9,-99.9,-99.9,-99.9,149.41,23.150
2021-08-25T12:30,-99.9,-99.9,-99.9,-99.9,106.41,23.200
2021-08-25T13:00,-99.9,-99.9,-99.9,-99.9,142.41,23.250
2021-08-25T13:30,-99.9,-99.9,-99.9,-99.9,50.41,23.300
2021-08-25T14:00,-99.9,-99.9,-99.9,-99.9,126.41,23.350
2021-08-25T14:30,-99.9,-99.9,-99.9,-99.9,109.41,23.400
2021-08-25T15:00,-99.9,-99.9,-99.9,-99.9,99.41,23.450
